ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
org.jclouds.date.internal.SimpleDateFormatDateService;1;7;6;0;0;0;0;0;0;7;13;62;5;10;16;0;16;0;0;0;6;0;5;5;0;0;9;8;1;2;
org.jclouds.location.suppliers.derived.ZoneIdToURIFromJoinOnRegionIdToURI;1;0;0;0;2;0;0;0;0;0;2;7;2;0;2;0;1;0;0;0;0;0;2;2;2;0;12;0;1;2;
org.jclouds.location.suppliers.all.JustProvider;2;0;0;0;0;0;0;0;0;0;0;4;3;0;2;0;2;0;0;0;1;0;2;2;2;0;61;0;0;0;
org.jclouds.collect.internal.Arg0ToPagedIterable;3;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;1;0;0;3;2;2;0;6;0;0;0;
org.jclouds.location.suppliers.all.ZoneToRegionToProviderOrJustProvider;5;0;7;0;5;0;0;0;0;0;12;30;5;0;3;1;1;0;0;0;0;0;6;5;5;0;22;0;3;4;
org.jclouds.location.suppliers.derived.RegionIdsFromRegionIdToURIKeySet;1;1;0;0;0;0;0;0;0;1;1;4;1;0;2;0;1;0;0;0;0;0;1;1;1;0;9;1;0;1;
org.jclouds.internal.FilterStringsBoundToInjectorByName;3;0;1;0;0;0;0;0;0;0;1;7;1;0;5;0;5;0;3;0;0;0;5;5;4;0;13;0;0;1;
org.jclouds.http.functions.ReturnInputStream;4;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;4;0;0;0;
org.jclouds.location.functions.RegionToEndpoint;2;0;0;0;0;0;0;0;0;0;0;4;1;0;2;0;1;0;0;0;0;0;2;2;1;0;8;0;0;0;
org.jclouds.location.predicates.fromconfig.AnyOrConfiguredZoneId;3;0;1;0;0;0;0;0;0;0;1;5;1;0;3;0;2;0;0;0;1;0;1;0;0;0;6;0;0;1;
org.jclouds.domain.internal.MutableResourceMetadataImpl;6;0;19;0;0;0;0;0;0;0;19;61;6;0;18;0;18;0;0;0;2;0;7;3;3;0;6;0;5;2;
org.jclouds.location.suppliers.implicit.FirstRegion;1;1;0;0;0;0;0;0;0;1;1;4;1;0;2;0;1;0;0;0;0;0;1;1;1;0;13;1;0;1;
org.jclouds.http.options.GetOptions;2;0;7;0;0;0;0;0;0;0;7;57;3;0;24;0;24;7;0;1;4;8;5;5;0;0;14;0;1;2;
org.jclouds.location.suppliers.fromconfig.RegionIdToURIFromConfigurationOrDefaultToProvider;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;3;2;2;0;10;0;0;0;
org.jclouds.config.ValueOfConfigurationKeyOrNull;1;1;0;0;0;0;0;0;0;1;1;5;1;0;2;1;1;0;0;0;1;0;1;1;0;0;7;0;0;1;
org.jclouds.apis.internal.BaseApiMetadata;11;0;2;0;0;0;0;0;0;0;2;87;30;0;42;0;38;1;0;1;15;0;21;19;15;0;28;0;0;1;
org.jclouds.domain.Credentials;1;0;4;0;0;0;0;0;0;0;4;19;4;0;8;0;8;0;0;1;4;0;1;1;0;0;1;0;0;1;
org.jclouds.logging.config.ConsoleLoggingModule;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;2;0;1;0;1;0;0;0;0;0;1;0;0;0;
org.jclouds.reflect.Invocation;3;0;2;0;0;0;0;0;0;0;2;14;2;0;8;1;7;2;0;0;0;0;6;6;5;0;8;0;0;1;
org.jclouds.io.ByteStreams2;2;2;0;0;0;0;0;0;0;0;0;10;0;0;2;0;2;2;0;0;0;0;3;3;0;0;9;0;0;0;
org.jclouds.http.utils.Queries;4;0;8;0;2;0;0;0;0;0;10;35;3;0;14;7;5;6;1;2;3;0;11;10;7;0;9;0;2;3;
org.jclouds.json.internal.DeserializationConstructorAndReflectiveTypeAdapterFactory;14;4;14;0;3;0;1;0;0;5;23;66;8;0;15;3;11;0;0;2;1;1;19;17;6;1;27;5;6;3;
org.jclouds.lifecycle.Closer;1;0;1;0;1;0;0;0;0;0;2;8;2;0;4;0;4;0;0;0;0;0;1;1;0;0;11;0;1;2;
org.jclouds.crypto.Pems;8;5;0;0;0;0;0;0;0;5;5;37;10;0;18;3;15;11;3;2;5;2;16;15;2;6;38;5;0;1;
org.jclouds.collect.IterableWithMarkers;2;0;0;0;0;0;0;0;0;0;0;9;3;0;9;1;6;2;1;2;0;0;5;5;3;0;6;0;0;0;
org.jclouds.domain.LoginCredentials;3;0;11;0;0;0;0;0;0;0;11;53;6;0;23;2;21;4;0;1;7;2;4;2;2;0;6;0;3;2;
org.jclouds.io.payloads.DelegatingPayload;3;1;0;0;0;0;0;0;0;1;1;14;1;0;12;0;12;0;0;0;0;0;3;1;0;0;6;1;0;1;
org.jclouds.location.predicates.LocationPredicates;1;0;0;0;0;0;0;3;1;0;3;19;2;0;13;0;11;7;0;2;4;0;2;0;0;0;5;0;0;1;
org.jclouds.location.suppliers.fromconfig.RegionIdsFromConfiguration;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;6;0;0;0;
org.jclouds.json.config.GsonModule;37;1;10;1;2;0;2;0;0;1;16;97;6;0;29;0;24;0;2;13;2;0;50;28;7;1;67;0;2;7;
org.jclouds.collect.AbstractMapEntry;2;0;1;0;0;0;0;0;0;0;1;6;0;0;4;0;4;0;0;0;0;0;2;1;0;0;3;1;0;1;
org.jclouds.io.Payloads;6;0;6;0;0;0;0;0;0;0;6;20;0;0;8;1;7;7;0;0;1;0;6;6;1;1;45;1;1;6;
org.jclouds.concurrent.FutureIterables;22;4;7;1;2;0;0;0;0;5;15;49;3;0;10;3;7;6;2;0;5;9;19;14;7;0;26;3;3;2;
org.jclouds.json.internal.NullHackJsonLiteralAdapter;5;4;1;0;0;0;0;0;0;4;5;27;3;0;11;1;7;0;0;1;3;2;9;7;0;1;9;4;0;1;
org.jclouds.logging.config.NullLoggingModule;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;2;0;1;0;1;0;0;0;0;0;1;0;0;0;
org.jclouds.location.suppliers.all.ZoneToProvider;3;0;1;0;1;0;0;0;0;0;2;9;4;0;2;0;1;0;0;0;0;0;3;2;2;0;18;0;1;2;
org.jclouds.logging.jdk.config.JDKLoggingModule;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;
org.jclouds.osgi.Activator;3;0;6;0;0;0;0;0;0;0;6;24;3;0;6;0;6;0;2;0;0;0;8;8;0;0;4;0;0;1;
org.jclouds.io.ContentMetadataBuilder;6;0;4;0;0;0;0;0;0;0;4;29;7;0;14;0;14;2;0;0;4;0;6;5;0;1;18;0;0;1;
org.jclouds.location.suppliers.implicit.OnlyLocationOrFirstRegionOptionallyMatchingRegionId;1;1;1;0;0;0;0;0;0;1;2;7;2;0;2;0;1;0;0;0;0;0;2;2;2;0;20;1;0;1;
org.jclouds.io.payloads.StringPayload;0;0;0;0;0;0;0;0;0;0;0;4;1;0;2;0;2;0;0;0;1;0;0;0;0;0;3;0;0;0;
org.jclouds.http.functions.ParseSax;15;6;9;0;0;0;0;0;0;5;14;66;5;0;17;2;12;0;0;2;3;0;14;6;1;0;23;2;2;2;
org.jclouds.http.functions.ParseURIFromListOrLocationHeaderIf20x;10;1;7;0;0;0;0;0;0;1;8;23;1;0;2;0;2;0;0;0;0;0;2;0;0;0;14;4;1;3;
org.jclouds.http.handlers.RedirectionRetryHandler;14;0;7;0;0;0;0;0;0;0;7;22;3;0;2;0;1;0;0;0;0;0;3;0;0;0;15;0;2;2;
org.jclouds.http.HttpResponseException;13;1;1;0;0;0;0;0;0;1;2;26;4;0;13;0;12;1;0;0;9;0;21;4;0;0;4;0;1;2;
org.jclouds.http.HttpMessage;8;0;3;0;0;0;0;0;0;0;3;47;3;0;24;0;20;1;0;2;7;0;11;8;3;1;15;0;0;1;
org.jclouds.config.BindPropertiesToExpandedValues;5;0;0;0;0;0;0;0;0;0;0;5;1;0;4;0;1;0;1;0;0;0;2;1;0;0;9;0;0;0;
org.jclouds.osgi.ProviderRegistry;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;4;0;0;0;0;2;0;0;0;5;0;0;0;
org.jclouds.location.suppliers.derived.ZoneIdsFromZoneIdToURIKeySet;1;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;1;0;0;0;0;0;1;1;1;0;7;0;0;0;
org.jclouds.location.suppliers.fromconfig.LocationIdToURIFromConfigurationOrDefaultToProvider;3;0;1;0;1;0;0;0;0;0;2;10;5;0;2;0;2;0;0;0;1;0;3;2;2;0;14;0;1;2;
org.jclouds.reflect.Reflection2;13;1;9;0;4;0;0;0;0;2;15;60;10;0;29;2;26;11;10;2;2;0;31;28;22;0;28;3;2;3;
org.jclouds.io.payloads.MultipartForm;5;0;1;0;4;0;0;0;0;0;5;26;6;0;9;3;6;1;0;0;4;0;4;1;1;0;8;0;1;2;
org.jclouds.rest.AuthorizationException;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;2;0;2;2;0;0;3;0;0;0;
org.jclouds.concurrent.config.WithSubmissionTrace;12;4;1;0;0;0;0;0;0;4;5;47;6;0;34;9;20;6;1;5;0;8;34;32;6;2;17;4;0;1;
