ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;	whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;		nbOtherTypesParams;nbOtherTypesParamsLibrary
com.google.common.collect.HashMultiset;3;0;0;0;0;0;0;0;0;0;0;11;1;0;7;4;3;3;0;0;0;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.SingletonImmutableSet;3;0;3;0;0;0;0;0;0;0;3;20;2;0;12;0;7;0;0;0;0;2;5;3;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.reflect.Parameter;6;0;2;0;1;0;0;0;0;0;3;23;4;0;13;0;12;0;0;0;0;1;9;7;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.RegularImmutableMultiset;2;0;0;0;0;0;0;0;0;0;0;9;2;0;8;0;5;0;0;0;0;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.escape.UnicodeEscaper;2;0;14;0;0;0;2;0;0;0;16;46;1;0;7;1;1;2;0;0;2;8;3;3;0;3;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.DescendingImmutableSortedMultiset;4;0;0;0;0;0;0;0;0;0;0;11;1;0;11;0;8;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.Range;11;0;12;0;1;0;1;6;2;0;20;91;7;0;40;3;32;20;0;0;0;0;40;6;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.util.concurrent.WrappingExecutorService;6;1;0;0;1;0;0;0;0;1;2;21;1;0;18;1;14;0;1;0;0;3;16;15;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ObjectArrays;7;0;6;1;1;0;0;0;0;0;8;45;1;0;16;2;5;15;0;0;0;11;22;20;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.eventbus.SynchronizedEventSubscriber;2;0;0;0;0;0;0;0;0;0;0;3;0;1;2;0;2;0;0;0;0;0;3;3;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ComparatorOrdering;3;0;2;0;0;0;0;0;0;0;2;9;2;0;5;0;4;0;0;0;0;0;4;2;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.net.UrlEscapers;0;0;0;0;0;0;0;0;0;0;0;3;5;0;4;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.eventbus.SubscriberExceptionContext;3;0;0;0;0;0;0;0;0;0;0;8;4;0;5;0;4;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.util.concurrent.ExecutionError;1;0;0;0;0;0;0;0;0;0;0;3;1;0;4;0;2;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.net.HostSpecifier;1;3;4;0;0;0;0;0;0;3;7;26;1;0;7;1;6;3;0;0;4;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
