ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
org.hibernate.type.descriptor.JdbcTypeNameMapper;1;1;3;0;1;0;0;0;0;1;5;11;2;0;2;1;1;2;0;0;0;0;1;1;0;0;8;2;1;2;
org.hibernate.cfg.annotations.ListBinder;81;0;5;0;0;0;0;0;0;0;5;27;1;0;7;1;5;0;1;0;0;3;16;10;0;6;23;1;1;2;
org.hibernate.event.internal.DefaultReplicateEventListener;9;1;10;0;0;0;0;0;0;0;10;35;1;0;7;2;1;0;0;0;0;0;21;11;0;3;18;1;1;3;
org.hibernate.hql.internal.classic.FromPathExpressionParser;49;0;3;0;0;0;0;0;0;0;3;9;0;0;2;0;1;0;0;0;0;0;1;0;0;0;3;1;1;3;
org.hibernate.stat.internal.CategorizedStatistics;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;1;0;0;0;1;0;0;0;0;0;12;0;0;0;
org.hibernate.tool.hbm2ddl.SuppliedConnectionHelper;1;1;2;0;0;0;0;0;0;1;3;11;2;0;4;0;4;0;0;0;0;1;1;1;0;0;3;0;1;2;
org.hibernate.type.descriptor.sql.VarcharTypeDescriptor;5;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;4;0;2;0;1;1;7;2;2;0;8;0;0;0;
org.hibernate.bytecode.enhance.EnhancementException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;3;0;0;0;
org.hibernate.metamodel.binding.BasicAttributeBinding;10;0;5;0;0;0;0;0;0;0;5;32;7;0;15;0;13;0;0;0;1;4;7;1;0;0;11;2;1;2;
org.hibernate.dialect.unique.InformixUniqueDelegate;33;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;2;0;3;0;0;0;2;0;0;0;
org.hibernate.persister.entity.AbstractEntityPersister;117;31;260;54;15;0;12;0;0;17;358;1461;107;0;358;38;199;3;4;4;77;76;277;178;1;68;109;35;76;6;
org.hibernate.hql.internal.ast.tree.AbstractNullnessCheckNode;4;0;11;2;0;0;1;0;0;0;14;41;0;0;6;3;1;2;0;0;0;2;2;0;0;0;6;2;2;4;
org.hibernate.dialect.PostgreSQLDialect;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.hibernate.criterion.PropertyExpression;2;0;1;0;0;0;0;0;0;0;1;9;4;0;5;0;4;0;0;0;3;0;4;0;0;0;4;0;0;1;
org.hibernate.type.FloatType;21;0;0;0;0;0;0;0;0;0;0;6;2;0;6;0;6;0;0;0;0;0;2;1;0;0;3;0;0;0;
org.hibernate.collection.internal.PersistentMap;13;0;15;1;2;0;4;0;0;0;22;135;10;0;72;0;69;0;0;6;1;7;54;40;0;1;15;1;8;2;
org.hibernate.event.spi.FlushEntityEvent;15;0;0;0;0;0;0;0;0;0;0;18;8;0;16;0;16;0;0;0;0;3;6;4;0;3;3;0;0;0;
org.hibernate.id.ForeignGenerator;22;1;4;0;0;0;0;0;0;1;5;18;2;0;5;0;5;0;0;0;0;0;5;2;0;0;15;2;0;1;
org.hibernate.event.internal.AbstractFlushingEventListener;6;3;9;0;7;0;0;0;0;0;16;71;1;0;12;6;0;0;0;0;0;0;16;2;0;0;36;0;5;3;
org.hibernate.dialect.function.TemplateRenderer;2;0;6;3;0;0;1;0;0;0;10;33;4;0;4;0;4;0;0;0;1;0;2;1;0;0;5;0;2;4;
org.hibernate.cfg.UniqueConstraintHolder;1;0;0;0;0;0;0;0;0;0;0;6;2;0;4;0;4;0;0;0;1;0;1;1;0;1;0;0;0;0;
org.hibernate.proxy.map.MapProxy;5;0;0;0;0;0;0;0;0;0;0;15;1;0;15;0;14;0;0;0;0;0;8;7;0;0;6;0;0;0;
org.hibernate.property.PropertyAccessorFactory;65;2;14;0;0;0;0;0;0;2;16;40;5;0;8;3;5;7;0;0;4;0;5;1;0;0;8;4;3;4;
org.hibernate.hql.internal.ast.util.SessionFactoryHelper;24;6;10;0;0;0;0;0;0;8;18;64;2;0;26;3;23;1;0;0;16;1;16;4;0;2;24;8;2;3;
org.hibernate.dialect.Cache71Dialect;5;0;7;0;0;0;0;0;0;0;7;196;1;0;47;0;45;0;1;0;4;3;7;5;0;2;33;1;1;6;
org.hibernate.criterion.CountProjection;3;0;1;0;0;0;0;0;0;0;1;10;1;0;5;1;2;0;0;0;1;0;3;1;0;1;4;0;0;1;
org.hibernate.cfg.CopyIdentifierComponentSecondPass;65;0;8;0;2;0;2;0;0;0;12;41;4;0;2;0;2;0;0;0;1;0;4;2;0;1;11;4;3;5;
org.hibernate.persister.internal.PersisterFactoryImpl;152;4;6;0;0;0;0;0;0;10;16;33;5;0;7;2;5;2;0;0;0;0;31;7;2;2;22;12;2;2;
org.hibernate.event.internal.EntityCopyNotAllowedObserver;2;0;2;0;0;0;0;0;0;0;2;6;1;0;4;1;3;0;0;0;0;0;7;5;0;0;4;2;0;1;
org.hibernate.event.internal.DefaultPostLoadEventListener;5;0;5;0;0;0;0;0;0;0;5;10;0;0;1;0;1;0;0;0;0;0;1;0;0;0;9;1;1;3;
org.hibernate.tuple.entity.NonPojoInstrumentationMetadata;3;0;0;0;0;0;0;0;0;0;0;6;2;0;5;0;5;0;0;0;2;0;4;3;0;0;5;2;0;0;
org.hibernate.tool.hbm2ddl.ForeignKeyMetadata;38;0;4;1;0;0;0;0;0;0;5;18;3;0;7;1;4;0;0;0;0;0;5;2;0;0;8;0;1;4;
org.hibernate.cache.spi.entry.StructuredCacheEntry;3;0;0;2;0;0;0;0;0;0;2;12;1;0;3;0;3;0;0;0;0;0;4;2;0;0;5;0;0;1;
org.hibernate.metamodel.domain.BasicType;1;0;0;0;0;0;0;0;0;0;0;8;2;0;7;0;7;0;0;0;1;0;1;0;1;0;2;0;0;0;
org.hibernate.event.internal.OnUpdateVisitor;17;0;4;0;0;0;0;0;0;0;4;11;0;0;2;0;0;0;0;0;0;0;5;3;0;0;6;0;1;3;
org.hibernate.dialect.lock.PessimisticReadSelectLockingStrategy;5;4;5;0;0;0;0;0;0;2;7;22;0;0;3;0;2;0;0;0;0;2;6;3;0;0;13;3;1;2;
org.hibernate.cfg.WrappedInferredData;1;0;0;0;0;0;0;0;0;0;0;10;2;0;9;0;9;0;0;0;1;0;1;0;0;0;4;0;0;0;
org.hibernate.engine.transaction.synchronization.internal.SynchronizationCallbackCoordinatorNonTrackingImpl;6;3;2;0;0;0;0;0;0;2;4;38;8;0;17;2;13;0;3;0;2;4;8;2;0;0;11;2;0;1;
org.hibernate.id.uuid.StandardRandomStrategy;1;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;1;0;0;0;3;0;0;0;
org.hibernate.loader.collection.OneToManyJoinWalker;7;0;1;0;0;0;0;0;0;0;1;16;1;0;4;1;2;0;0;0;4;2;5;1;0;1;14;0;0;1;
org.hibernate.dialect.H2Dialect;1;1;8;0;0;0;0;0;0;1;9;150;3;0;37;0;37;0;2;0;7;1;2;2;0;0;19;0;2;2;
org.hibernate.mapping.Formula;38;0;0;0;0;0;0;0;0;0;0;10;3;0;10;0;10;0;0;0;1;0;6;0;0;0;4;0;0;0;
org.hibernate.event.spi.PreInsertEvent;5;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;2;0;0;0;0;0;5;3;0;1;3;0;0;0;
org.hibernate.type.StringClobType;6;1;2;1;0;0;0;0;0;1;4;20;0;0;11;0;11;0;0;0;0;1;17;15;0;1;11;1;0;1;
org.hibernate.proxy.HibernateProxyHelper;1;0;1;0;0;0;0;0;0;0;1;3;0;0;2;1;1;1;0;0;0;0;1;1;0;0;2;0;0;1;
org.hibernate.tool.hbm2ddl.IndexMetadata;2;0;1;0;0;0;0;0;0;0;1;6;2;0;5;0;3;0;0;0;0;0;2;1;0;0;4;0;0;1;
org.hibernate.metamodel.source.hbm.HierarchyBuilder;8;1;8;0;2;0;2;0;0;0;12;38;6;0;6;4;2;0;0;1;1;0;6;1;0;0;14;1;3;4;
org.hibernate.metamodel.source.annotations.attribute.type.LobTypeResolver;16;0;11;0;0;0;0;0;0;0;11;28;1;0;4;0;2;0;0;0;0;0;3;2;0;0;15;1;1;8;
org.hibernate.type.descriptor.java.StringTypeDescriptor;3;0;10;0;0;0;0;0;0;0;10;25;1;0;5;0;5;0;0;0;3;0;4;1;1;0;6;2;0;1;
org.hibernate.param.CollectionFilterKeyParameterSpecification;18;0;0;0;0;0;0;0;0;0;0;7;3;0;5;0;5;0;0;0;1;2;5;1;0;0;5;0;0;0;
org.hibernate.metamodel.domain.AbstractAttributeContainer;7;0;2;0;0;0;0;0;0;0;2;62;14;0;44;0;42;0;0;3;21;0;13;0;1;0;7;3;0;1;
org.hibernate.engine.query.spi.ParameterParser;1;1;13;2;0;0;0;0;0;1;16;42;0;0;3;1;2;2;0;0;2;0;1;0;0;0;3;2;2;8;
org.hibernate.mapping.PrimitiveArray;64;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;0;0;3;0;0;0;1;0;0;0;
org.hibernate.bytecode.instrumentation.internal.FieldInterceptionHelper;4;0;8;0;6;0;0;0;0;0;14;33;3;0;9;2;7;5;0;1;2;0;11;9;0;0;5;0;6;2;
org.hibernate.dialect.pagination.SQLServer2005LimitHandler;4;0;15;1;0;1;1;0;0;0;18;68;8;0;16;4;9;2;0;0;5;5;8;7;0;0;8;0;4;5;
org.hibernate.metamodel.source.annotations.xml.mocker.VersionMocker;20;0;0;0;0;0;0;0;0;0;0;8;1;0;5;0;0;0;0;0;0;0;5;3;0;0;3;0;0;0;
org.hibernate.event.internal.DefaultEvictEventListener;9;1;11;0;0;0;0;0;0;1;12;25;1;0;2;0;1;0;0;0;0;0;5;1;0;0;16;3;1;4;
org.hibernate.event.internal.DefaultLoadEventListener;83;2;56;0;2;0;0;0;0;1;59;162;4;0;14;6;1;0;0;0;0;0;54;3;0;0;38;8;13;5;
org.hibernate.mapping.IdentifierBag;64;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;0;0;3;0;0;0;2;0;0;0;
org.hibernate.id.TableHiLoGenerator;22;0;2;0;0;0;1;0;0;0;3;10;3;0;3;0;3;0;1;0;0;0;5;2;0;0;9;0;1;2;
org.hibernate.metamodel.binding.SimpleValueBinding;1;0;1;0;0;0;0;0;0;0;1;18;3;0;12;0;12;0;0;0;0;6;3;0;0;0;3;0;0;1;
org.hibernate.metamodel.binding.AbstractAttributeBinding;6;0;1;0;0;0;0;0;0;0;1;19;9;0;18;0;17;0;0;0;1;3;4;0;0;0;5;0;0;1;
org.hibernate.QueryTimeoutException;2;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;4;0;2;1;0;0;1;0;0;0;
org.hibernate.service.jndi.internal.JndiServiceImpl;6;11;2;0;0;0;1;0;0;12;15;49;2;0;9;4;5;0;0;0;5;0;8;8;0;0;16;10;1;4;
org.hibernate.collection.internal.PersistentMapElementHolder;5;0;0;2;0;0;0;0;0;0;2;11;0;0;4;0;4;0;0;0;0;0;9;4;0;0;8;0;0;1;
org.hibernate.type.descriptor.java.LongTypeDescriptor;4;0;14;0;0;0;0;0;0;0;14;33;1;0;5;0;5;0;0;0;1;0;6;3;1;0;3;2;1;2;
org.hibernate.param.PositionalParameterSpecification;18;0;0;0;0;0;0;0;0;0;0;6;1;0;4;0;4;0;0;0;0;4;3;1;0;0;10;0;0;0;
org.hibernate.type.descriptor.java.DateTypeDescriptor;4;1;13;0;0;0;0;0;0;1;14;38;3;0;8;0;8;0;0;1;1;0;10;7;1;0;7;3;0;1;
org.hibernate.tuple.component.DynamicMapComponentTuplizer;64;0;0;0;0;0;0;0;0;0;0;6;0;0;6;1;2;0;0;0;0;0;7;0;0;0;9;0;0;0;
org.hibernate.dialect.pagination.AbstractLimitHandler;3;0;2;0;0;0;0;0;0;0;2;20;2;0;15;0;13;0;0;0;1;4;5;4;0;0;3;1;0;1;
org.hibernate.tool.hbm2ddl.SchemaUpdateTask;127;1;8;3;0;0;0;0;0;4;15;55;10;0;17;3;14;0;0;0;3;3;5;4;0;0;19;6;3;3;
org.hibernate.event.internal.WrapVisitor;21;0;12;1;0;0;0;0;0;0;13;36;2;0;7;0;0;0;0;0;0;1;11;6;0;2;13;0;3;3;
org.hibernate.metamodel.relational.Identifier;21;0;6;0;0;0;0;0;0;0;6;22;2;0;9;0;9;2;0;0;3;1;2;1;0;0;2;2;0;1;
org.hibernate.metamodel.source.annotations.entity.EntityClass;12;3;52;0;8;0;1;8;2;3;72;254;34;0;59;23;36;0;0;1;5;4;23;20;7;0;47;13;12;4;
org.hibernate.metamodel.binding.TypeDef;1;0;0;0;0;0;0;0;0;0;0;6;3;0;4;0;4;0;0;0;2;0;1;1;1;0;5;0;0;0;
org.hibernate.hql.internal.ast.tree.DotNode;34;0;53;0;0;0;3;0;0;0;56;183;20;0;35;18;17;0;1;0;14;11;18;8;0;0;19;4;11;4;
org.hibernate.service.internal.ServiceProxyGenerationException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;1;0;2;2;0;0;1;0;0;0;
org.hibernate.engine.internal.TwoPhaseLoad;17;1;16;1;2;0;0;0;0;0;19;49;1;0;8;3;5;7;0;0;0;5;32;10;0;1;29;1;5;3;
org.hibernate.tuple.entity.DynamicMapEntityTuplizer;102;2;3;0;0;0;0;0;0;2;5;36;2;0;22;2;10;1;0;1;0;0;25;4;0;0;19;1;0;1;
org.hibernate.type.descriptor.java.NClobTypeDescriptor;5;1;7;0;0;0;0;0;0;1;8;28;2;0;12;0;12;0;0;1;1;0;12;9;1;0;12;5;2;2;
org.hibernate.dialect.function.StaticPrecisionFspTimestampFunction;3;0;2;0;0;0;0;0;0;0;2;9;1;0;3;0;3;0;0;0;2;2;3;1;0;0;5;2;0;1;
org.hibernate.metamodel.domain.Superclass;2;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;2;0;2;0;1;0;5;0;0;0;
org.hibernate.service.internal.BootstrapServiceRegistryImpl;10;1;9;0;0;0;0;0;0;1;10;40;7;0;17;1;16;0;0;0;0;1;16;3;8;0;18;5;3;2;
org.hibernate.bytecode.internal.javassist.ReflectionOptimizerImpl;2;0;0;0;0;0;0;0;0;0;0;4;2;0;3;0;3;0;0;0;0;0;2;0;0;0;2;0;0;0;
org.hibernate.metamodel.source.annotations.attribute.type.TemporalTypeResolver;17;0;5;0;0;0;0;4;1;0;9;27;2;0;4;1;2;1;0;0;0;0;3;2;0;0;11;5;1;2;
org.hibernate.loader.entity.EntityLoader;11;0;2;0;0;0;0;0;0;0;2;21;2;0;9;0;8;0;0;0;0;4;30;3;0;2;8;0;0;1;
org.hibernate.persister.internal.PersisterFactoryInitiator;2;1;2;0;0;0;0;0;0;1;3;9;2;0;3;1;2;0;0;0;1;0;3;1;0;0;6;1;0;1;
org.hibernate.internal.util.collections.BoundedConcurrentHashMap;16;11;88;29;5;0;13;6;2;0;141;575;55;0;143;32;86;4;0;15;0;36;87;32;32;1;22;13;24;5;
org.hibernate.service.jta.platform.internal.JBossStandAloneJtaPlatform;0;2;0;0;0;0;0;0;0;2;2;6;2;0;2;0;0;0;0;0;0;0;0;0;0;0;4;2;0;1;
org.hibernate.metamodel.binding.EntityIdentifier;30;0;2;0;0;0;0;0;0;0;2;12;5;0;8;0;8;0;0;0;0;0;5;1;0;0;4;1;0;1;
org.hibernate.tuple.entity.AbstractEntityTuplizer;107;1;44;7;2;0;1;0;0;1;55;195;16;0;55;5;34;2;0;2;4;4;80;38;0;1;37;7;16;5;
org.hibernate.service.jta.platform.internal.JRun4JtaPlatform;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.metamodel.binding.EntityDiscriminator;1;0;0;0;0;0;0;0;0;0;0;13;4;0;9;0;9;0;0;0;0;2;1;0;0;0;1;0;0;0;
org.hibernate.internal.util.ClassLoaderHelper;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
org.hibernate.mapping.IdentifierCollection;64;0;2;0;0;0;0;0;0;0;2;10;2;0;6;0;5;0;0;0;0;0;4;0;0;0;3;1;0;1;
org.hibernate.engine.jdbc.internal.ResultSetReturnImpl;5;12;4;0;0;0;2;0;0;7;13;65;4;0;9;1;8;0;0;0;3;0;10;9;0;0;11;7;2;2;
org.hibernate.hql.internal.ast.exec.MultiTableDeleteExecutor;60;0;1;0;0;0;0;0;0;0;1;6;1;0;3;0;3;0;0;0;0;0;3;0;0;0;7;0;0;1;
org.hibernate.type.descriptor.java.ImmutableMutabilityPlan;2;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;0;0;3;1;0;0;1;0;0;0;
org.hibernate.sql.ordering.antlr.Factory;0;0;0;0;0;0;0;6;1;0;6;13;0;0;1;0;1;0;0;0;0;1;0;0;0;0;2;0;0;1;
org.hibernate.mapping.Property;64;0;7;1;0;0;1;0;0;0;9;70;16;0;52;3;48;3;0;0;8;8;12;5;0;0;15;0;3;2;
org.hibernate.event.spi.DirtyCheckEvent;1;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;3;0;0;0;0;1;1;0;0;0;3;0;0;0;
org.hibernate.criterion.SubqueryExpression;19;0;6;1;0;0;0;0;0;0;7;28;6;0;7;2;2;0;0;0;2;0;10;0;0;0;12;0;2;2;
org.hibernate.id.SequenceIdentityGenerator;24;0;1;0;0;0;0;0;0;0;1;17;4;0;9;0;7;0;0;2;3;1;13;3;0;0;15;1;0;1;
org.hibernate.sql.JoinFragment;4;0;3;0;0;0;0;0;0;0;3;13;6;0;15;0;14;0;0;0;12;2;10;7;0;6;1;0;1;2;
org.hibernate.internal.TransactionEnvironmentImpl;174;0;0;0;0;0;0;0;0;0;0;12;6;0;7;0;6;0;0;0;0;0;1;0;0;0;7;0;0;0;
org.hibernate.loader.entity.CollectionElementLoader;10;0;4;0;0;0;0;0;0;0;4;18;5;0;4;0;2;0;0;0;0;0;10;4;0;1;18;1;1;3;
org.hibernate.criterion.BetweenExpression;3;0;0;0;0;0;0;0;0;0;0;6;3;0;4;0;3;0;0;0;1;0;6;2;0;0;4;0;0;0;
org.hibernate.id.AbstractPostInsertGenerator;21;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;0;0;3;1;0;0;3;0;0;0;
org.hibernate.hql.internal.ast.tree.SimpleCaseNode;0;0;4;0;0;0;1;0;0;0;5;12;0;0;2;0;2;0;0;0;0;1;0;0;0;0;8;2;1;3;
org.hibernate.action.internal.CollectionAction;7;0;7;0;0;0;0;0;0;0;7;34;9;0;17;1;9;0;0;1;0;1;11;3;1;0;16;1;1;2;
org.hibernate.internal.util.Cloneable;1;4;5;3;0;0;0;0;0;5;13;36;1;0;7;3;4;0;2;0;0;0;1;1;0;0;7;7;2;4;
org.hibernate.proxy.map.MapLazyInitializer;2;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;2;0;0;0;1;0;2;1;0;0;4;1;0;0;
org.hibernate.criterion.Property;23;0;0;0;0;0;0;0;0;0;0;56;0;0;56;0;55;1;0;0;10;0;37;13;0;1;1;0;0;0;
org.hibernate.metamodel.source.annotations.attribute.MappedAttribute;15;0;1;0;0;0;0;0;0;0;1;24;8;0;18;1;16;0;0;0;2;0;4;2;2;0;10;0;0;1;
org.hibernate.internal.util.compare.CalendarComparator;1;0;2;0;0;0;0;0;0;0;2;5;1;0;1;0;1;0;0;0;0;0;2;2;0;0;2;0;0;1;
org.hibernate.internal.jaxb.mapping.hbm.IdBagPluralAttributeElementAdapter;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;
org.hibernate.criterion.NotNullExpression;2;0;1;0;0;0;0;0;0;0;1;6;2;0;4;0;3;0;0;0;1;0;4;0;0;0;4;0;0;1;
org.hibernate.hql.internal.ast.tree.AbstractStatement;0;0;2;1;0;0;0;0;0;0;3;9;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;3;
org.hibernate.criterion.SimpleExpression;3;0;5;1;0;0;0;0;0;0;6;29;4;0;9;0;6;0;0;0;4;1;6;2;0;0;6;0;1;2;
org.hibernate.cfg.annotations.IdBagBinder;79;0;3;0;1;0;0;0;0;0;4;17;0;0;2;0;0;0;0;0;0;3;10;7;0;4;20;1;1;2;
org.hibernate.mapping.SimpleValue;66;1;19;1;0;0;4;0;0;1;25;113;19;0;52;2;50;0;0;1;12;3;18;5;0;2;19;4;6;3;
org.hibernate.PropertyValueException;0;0;0;0;0;0;0;0;0;0;0;7;2;0;5;0;5;1;0;0;5;0;0;0;0;0;1;0;0;0;
org.hibernate.type.AbstractLobType;7;0;1;0;0;0;0;0;0;0;1;12;0;0;13;0;11;0;0;0;2;3;28;19;0;3;9;0;0;1;
org.hibernate.dialect.JDataStoreDialect;0;0;0;0;0;0;0;0;0;0;0;27;0;0;10;0;10;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.engine.transaction.internal.NullSynchronizationException;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;
org.hibernate.loader.entity.CascadeEntityLoader;20;0;1;0;0;0;0;0;0;0;1;5;0;0;1;0;1;0;0;0;0;0;3;0;0;0;6;0;0;1;
org.hibernate.metamodel.source.annotations.attribute.BasicAttribute;15;0;16;0;1;0;0;0;0;0;17;69;11;0;21;7;13;1;0;0;4;0;7;5;5;0;26;2;4;3;
org.hibernate.mapping.FetchProfile;2;0;2;0;0;0;0;0;0;0;2;18;6;0;11;0;11;0;0;1;7;0;2;1;0;0;1;0;0;1;
org.hibernate.service.jta.platform.spi.JtaPlatformException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;7;0;0;0;
org.hibernate.engine.jdbc.ClobProxy;4;1;18;0;0;0;0;0;0;1;19;51;3;0;12;0;3;3;0;0;2;4;5;5;0;1;13;8;2;4;
org.hibernate.internal.DynamicFilterAliasGenerator;1;0;1;0;0;0;0;0;0;0;1;5;2;0;2;0;2;0;0;0;2;0;1;1;0;1;1;0;0;1;
org.hibernate.type.descriptor.java.BooleanTypeDescriptor;4;0;13;0;0;0;0;0;0;0;13;43;6;0;12;1;11;0;0;0;1;3;11;8;1;0;3;2;0;1;
org.hibernate.metamodel.source.annotations.xml.mocker.EmbeddableAttributesBuilder;20;0;0;0;0;0;0;0;0;0;0;13;1;0;12;0;0;0;0;0;0;0;5;3;0;0;16;0;0;0;
org.hibernate.cache.spi.entry.UnstructuredCacheEntry;2;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;3;2;0;0;1;0;0;0;
org.hibernate.context.internal.JTASessionContext;3;3;4;0;0;0;0;0;0;4;8;30;4;0;10;1;5;0;0;1;0;1;4;2;0;0;15;6;1;3;
org.hibernate.event.internal.ReattachVisitor;5;0;3;0;0;0;0;0;0;0;3;15;3;0;6;0;1;0;0;0;0;0;9;4;0;0;10;0;0;1;
org.hibernate.metamodel.source.annotations.attribute.type.AbstractAttributeTypeResolver;1;0;1;0;0;0;0;0;0;0;1;5;0;0;5;0;2;0;0;0;0;0;2;2;0;0;4;0;0;1;
org.hibernate.metamodel.domain.NonEntity;2;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;2;0;2;0;1;0;1;0;0;0;
org.hibernate.sql.CaseFragment;0;0;0;0;0;0;0;0;0;0;0;5;2;0;4;0;4;0;0;0;6;0;0;0;0;0;3;0;0;0;
org.hibernate.internal.util.config.ConfigurationHelper;3;1;28;2;1;0;2;0;0;1;34;82;1;0;17;2;15;16;0;0;20;2;13;13;2;0;8;5;4;5;
org.hibernate.hql.internal.ast.ParameterTranslationsImpl;1;null
org.hibernate.sql.ordering.antlr.SortSpecification;0;0;2;0;0;0;0;0;0;0;2;7;0;0;3;0;3;0;0;0;0;0;0;0;0;0;1;0;0;1;
org.hibernate.loader.criteria.CriteriaQueryTranslator;18;3;39;2;0;0;11;0;0;3;55;170;15;0;46;8;37;0;0;0;22;0;23;2;0;0;37;12;16;4;
org.hibernate.dialect.MckoiDialect;2;0;6;0;0;0;0;0;0;0;6;50;0;0;10;0;10;0;0;0;4;0;2;0;0;0;20;0;1;6;
org.hibernate.ObjectDeletedException;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;2;0;1;1;0;0;1;0;0;0;
org.hibernate.type.TypeFactory;72;5;11;0;0;0;0;0;0;5;16;84;3;0;47;0;47;4;0;1;74;39;36;23;6;0;26;7;1;2;
org.hibernate.criterion.PropertiesSubqueryExpression;19;0;0;1;0;0;0;0;0;0;1;7;1;0;2;0;0;0;0;0;1;0;4;1;0;1;2;0;0;1;
org.hibernate.event.internal.DefaultSaveOrUpdateEventListener;15;1;19;0;0;0;0;3;1;0;22;72;1;0;12;1;1;0;0;0;0;0;21;6;0;0;22;6;4;3;
org.hibernate.engine.jdbc.batch.internal.BatchBuilderImpl;3;0;0;0;0;0;0;0;0;0;0;8;2;0;8;0;8;0;0;0;0;2;3;1;0;0;10;0;0;0;
org.hibernate.sql.ordering.antlr.OrderByFragment;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.hibernate.bytecode.internal.javassist.ProxyFactoryFactoryImpl;5;1;9;0;0;0;0;0;0;1;10;32;5;0;8;0;8;0;1;2;1;0;11;11;0;3;11;2;2;3;
org.hibernate.metamodel.source.annotations.xml.mocker.BasicMocker;20;0;0;0;0;0;0;0;0;0;0;12;1;0;5;0;0;0;0;0;0;0;5;3;0;0;6;0;0;0;
org.hibernate.service.jta.platform.internal.JOTMJtaPlatform;0;1;0;0;0;0;0;0;0;1;1;4;2;0;2;0;0;0;0;0;0;0;0;0;0;0;5;1;0;1;
org.hibernate.persister.internal.StandardPersisterClassResolver;85;0;7;0;0;0;0;4;1;0;11;31;0;0;9;2;7;0;0;0;0;0;4;0;0;0;19;2;3;3;
org.hibernate.metamodel.source.binder.Binder;96;4;67;0;10;0;0;7;2;3;87;323;10;0;53;49;4;2;0;2;4;1;93;9;5;0;58;8;19;4;
org.hibernate.type.AbstractStandardBasicType;16;0;2;0;0;0;0;0;0;0;2;72;5;0;66;1;55;1;1;0;7;3;107;59;2;4;21;0;1;2;
org.hibernate.metamodel.source.annotations.xml.mocker.OneToOneMocker;20;0;2;0;0;0;0;0;0;0;2;19;1;0;5;0;0;0;0;0;0;0;5;3;0;0;6;0;0;1;
org.hibernate.metamodel.source.annotations.attribute.type.CompositeAttributeTypeResolver;18;0;6;0;2;0;0;0;0;0;8;18;2;0;4;0;4;0;0;0;0;0;2;0;0;0;6;2;2;3;
org.hibernate.InstantiationException;3;0;0;0;0;0;0;0;0;0;0;8;1;0;5;0;5;0;0;0;3;0;5;5;0;0;1;0;0;0;
org.hibernate.cfg.EJB3NamingStrategy;0;0;2;0;0;0;0;0;0;0;2;14;1;0;10;0;10;0;0;0;24;0;0;0;0;0;3;1;0;1;
