ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
org.springframework.security.access.hierarchicalroles.RoleHierarchyAuthoritiesMapper;2;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;2;1;1;0;5;0;0;0;
org.springframework.security.core.token.KeyBasedPersistenceTokenService;2;1;2;1;0;0;0;0;0;1;4;26;4;0;9;2;7;0;0;0;3;2;2;2;0;0;8;1;1;2;
org.springframework.security.access.vote.AffirmativeBased;4;0;2;0;1;0;0;3;1;0;6;15;0;0;2;0;2;0;0;0;0;0;4;3;2;0;5;1;1;2;
org.springframework.security.access.intercept.aopalliance.MethodSecurityInterceptor;2;1;0;0;0;0;0;0;0;0;0;8;1;0;5;0;5;0;0;0;0;0;2;1;0;0;6;0;0;0;
org.springframework.security.core.AuthenticationException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;5;0;0;0;
org.springframework.security.access.expression.method.PreInvocationExpressionAttribute;1;0;0;0;0;0;0;0;0;0;0;9;1;0;4;0;1;0;0;0;4;0;2;2;0;0;3;0;0;0;
org.springframework.security.util.SimpleMethodInvocation;2;0;0;0;0;0;0;0;0;0;0;8;3;0;7;0;7;0;0;0;0;0;3;3;0;0;3;2;0;0;
org.springframework.security.core.authority.SimpleGrantedAuthority;1;0;2;0;0;0;0;0;0;0;2;10;2;0;5;0;5;0;0;0;1;0;1;1;0;0;6;0;0;1;
org.springframework.security.authentication.encoding.Md5PasswordEncoder;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.springframework.security.concurrent.DelegatingSecurityContextExecutor;3;0;0;0;0;0;0;0;0;0;0;7;1;0;4;0;3;0;0;0;0;0;4;3;0;0;4;0;0;0;
org.springframework.security.access.vote.ConsensusBased;4;0;5;0;1;0;0;3;1;0;9;25;1;0;4;0;4;0;0;0;0;1;4;3;2;0;5;2;2;2;
org.springframework.security.access.vote.RoleHierarchyVoter;2;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;1;0;0;0;0;0;2;0;0;0;5;0;0;0;
org.springframework.security.access.event.AuthorizedEvent;3;0;1;0;0;0;0;0;0;0;1;7;2;0;3;0;3;0;0;0;0;0;3;2;1;0;3;1;0;1;
org.springframework.security.provisioning.JdbcUserDetailsManager;9;0;7;0;3;0;0;0;0;0;10;142;43;0;53;5;46;0;9;0;39;1;20;11;2;0;25;2;0;1;
org.springframework.security.core.parameters.DefaultSecurityParameterNameDiscoverer;1;0;1;0;1;0;0;0;0;0;2;9;3;0;2;0;2;0;0;0;0;0;1;1;1;0;13;0;0;1;
org.springframework.security.authentication.InternalAuthenticationServiceException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;0;0;0;0;
org.springframework.security.access.vote.AuthenticatedVoter;6;0;8;0;1;0;0;0;0;0;9;20;4;0;5;1;4;0;0;0;0;0;7;3;2;0;7;0;1;4;
org.springframework.security.core.context.SecurityContextHolder;1;1;4;0;0;0;0;0;0;1;5;22;7;0;9;1;8;8;0;0;1;0;1;0;0;0;4;0;1;4;
org.springframework.security.core.authority.mapping.SimpleMappableAttributesRetriever;1;0;0;0;0;0;0;0;0;0;0;4;1;0;2;0;2;0;0;0;0;0;1;1;1;0;3;0;0;0;
org.springframework.security.authentication.AnonymousAuthenticationProvider;3;0;2;0;0;0;0;0;0;0;2;11;2;0;5;0;5;0;0;0;1;0;3;2;1;0;8;1;0;1;
org.springframework.security.authentication.jaas.JaasAuthenticationProvider;7;1;4;0;0;0;1;0;0;1;6;26;3;0;9;2;4;0;0;0;0;1;5;3;0;0;21;0;1;2;
org.springframework.security.core.context.InheritableThreadLocalSecurityContextHolderStrategy;1;0;1;0;0;0;0;0;0;0;1;8;1;0;4;0;4;0;0;0;0;0;1;0;0;0;1;0;0;1;
org.springframework.security.authentication.AuthenticationServiceException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;7;0;0;0;
org.springframework.security.scheduling.DelegatingSecurityContextSchedulingTaskExecutor;2;0;0;0;0;0;0;0;0;0;0;4;0;0;4;1;3;0;0;0;0;0;3;2;0;0;10;0;0;0;
