ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
com.puppycrawl.tools.checkstyle.UncommentedMainTest6;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1;1;0;1;0;0;0;0;
com.puppycrawl.tools.checkstyle.UncommentedMainTest7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
InputMissingSwitchDefault;0;0;0;0;0;0;0;3;1;0;3;9;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
com.puppycrawl.tools.checkstyle.checks.naming.FactoryWithBadName;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.InputCovariant5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.PackageNamesLoader;4;4;4;0;1;0;1;0;0;6;12;32;5;0;8;5;3;3;0;0;7;0;4;3;0;0;16;7;3;2;
com.puppycrawl.tools.checkstyle.InputCovariant3;2;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;2;1;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.InputCovariant4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.checks.indentation.WhileHandler;3;0;0;0;0;0;0;0;0;0;0;4;0;0;3;1;2;0;0;0;0;0;3;3;0;0;2;0;0;0;
com.puppycrawl.tools.checkstyle.checks.NewlineAtEndOfFileCheckTest;1;0;0;0;0;0;0;0;0;0;0;10;0;0;5;0;4;0;0;0;0;0;1;1;0;0;5;0;0;0;
com.puppycrawl.tools.checkstyle.UncommentedMainTest1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;
com.puppycrawl.tools.checkstyle.UncommentedMainTest2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.Checker;8;2;21;3;10;0;1;0;0;3;38;120;13;0;26;1;22;0;0;0;10;0;11;11;2;0;28;7;8;4;
com.puppycrawl.tools.checkstyle.UncommentedMainTest3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;
com.puppycrawl.tools.checkstyle.checks.header.HeaderCheck;3;0;3;1;0;0;0;0;0;0;4;15;2;0;4;1;1;0;0;0;1;2;3;3;1;1;3;0;1;3;
com.puppycrawl.tools.checkstyle.api.TokenTypes;0;1;6;0;1;0;0;0;0;2;9;26;164;0;4;1;3;3;0;0;2;1;0;0;0;0;4;4;1;2;
